Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-811033,2022-07-12,2022-07-16,First Class,CUST-6028,Consumer,United States,Dallas,California,Central,FUR-LA-7334,Furniture,Labels,Labels Product 78,12416.12,14,0.4,649.84
CA-2023-184152,2023-03-31,2023-04-04,Second Class,CUST-2008,Home Office,United States,Chicago,Washington,South,OFF-AR-3016,Office Supplies,Art,Art Product 20,110.07,3,0.5,13.03
CA-2022-703136,2022-02-20,2022-02-26,Second Class,CUST-4454,Corporate,United States,San Francisco,Illinois,East,OFF-AR-4487,Office Supplies,Art,Art Product 81,156.52,10,0.3,-9.37
CA-2020-656132,2020-06-05,2020-06-06,Second Class,CUST-9447,Home Office,United States,San Diego,Washington,West,TEC-PH-4857,Technology,Phones,Phones Product 43,5245.7,9,0.2,448.34
CA-2021-675522,2021-11-09,2021-11-10,Same Day,CUST-5154,Corporate,United States,Dallas,New York,East,OFF-BI-4052,Office Supplies,Binders,Binders Product 72,15.73,1,0.5,0.63
CA-2020-698302,2020-11-18,2020-11-21,Second Class,CUST-3089,Consumer,United States,Columbus,California,East,TEC-CO-8217,Technology,Copiers,Copiers Product 83,10185.39,5,0.1,666.44
CA-2022-818966,2022-07-31,2022-08-04,Same Day,CUST-7119,Home Office,United States,New York City,Washington,Central,OFF-PA-8902,Office Supplies,Paper,Paper Product 89,135.73,1,0.15,15.9
CA-2023-313741,2023-09-14,2023-09-17,Standard Class,CUST-3056,Home Office,United States,Philadelphia,California,Central,TEC-PH-6230,Technology,Phones,Phones Product 27,28184.02,13,0.15,134.33
CA-2021-998680,2021-12-17,2021-12-18,Second Class,CUST-8527,Consumer,United States,New York City,Pennsylvania,Central,TEC-AC-9447,Technology,Accessories,Accessories Product 5,4201.62,2,0.0,1252.0
CA-2021-741530,2021-01-20,2021-01-23,First Class,CUST-4228,Consumer,United States,Columbus,New York,South,TEC-MA-9779,Technology,Machines,Machines Product 49,14159.45,8,0.1,6398.89
CA-2022-338896,2022-08-01,2022-08-01,First Class,CUST-5358,Consumer,United States,New York City,Ohio,East,TEC-MA-1256,Technology,Machines,Machines Product 39,755.11,6,0.15,179.05
CA-2020-712930,2020-10-25,2020-10-31,Second Class,CUST-2879,Consumer,United States,Los Angeles,Ohio,East,OFF-SU-9272,Office Supplies,Supplies,Supplies Product 70,315.85,5,0.5,-69.79
CA-2023-758145,2023-08-04,2023-08-08,Second Class,CUST-7057,Corporate,United States,Houston,California,Central,OFF-AR-9237,Office Supplies,Art,Art Product 82,384.16,4,0.5,42.31
CA-2020-580306,2020-06-07,2020-06-07,First Class,CUST-7481,Consumer,United States,Los Angeles,Ohio,South,FUR-LA-5690,Furniture,Labels,Labels Product 88,7897.35,12,0.15,1064.16
CA-2020-536444,2020-11-26,2020-11-29,Second Class,CUST-1053,Consumer,United States,Los Angeles,Ohio,West,FUR-LA-6598,Furniture,Labels,Labels Product 91,16828.62,14,0.15,2691.33
CA-2021-614002,2021-05-28,2021-06-03,Standard Class,CUST-8287,Consumer,United States,Philadelphia,California,Central,OFF-BI-7306,Office Supplies,Binders,Binders Product 50,403.2,3,0.0,91.87
CA-2020-855753,2020-05-07,2020-05-13,Standard Class,CUST-7834,Consumer,United States,San Francisco,Pennsylvania,East,TEC-MA-1843,Technology,Machines,Machines Product 57,39003.02,14,0.0,11268.51
CA-2023-763126,2023-03-29,2023-04-04,Standard Class,CUST-3905,Consumer,United States,Seattle,California,Central,OFF-AR-2748,Office Supplies,Art,Art Product 63,250.08,7,0.15,-21.8
CA-2021-365387,2021-11-23,2021-11-26,Standard Class,CUST-9663,Home Office,United States,Houston,Washington,East,FUR-TA-4141,Furniture,Tables,Tables Product 28,794.38,9,0.2,-16.94
CA-2023-457086,2023-10-12,2023-10-13,Standard Class,CUST-6386,Corporate,United States,Houston,Pennsylvania,East,OFF-ST-8196,Office Supplies,Storage,Storage Product 83,619.54,6,0.3,-181.49
CA-2023-838082,2023-06-08,2023-06-08,First Class,CUST-3911,Home Office,United States,Philadelphia,Pennsylvania,West,TEC-MA-3788,Technology,Machines,Machines Product 11,17675.88,12,0.0,2972.63
CA-2023-383466,2023-04-12,2023-04-18,Standard Class,CUST-5754,Consumer,United States,Philadelphia,New York,East,FUR-BO-4545,Furniture,Bookcases,Bookcases Product 66,3546.24,11,0.3,-414.55
CA-2022-996239,2022-01-11,2022-01-16,Second Class,CUST-7753,Corporate,United States,Seattle,New York,East,TEC-PH-3658,Technology,Phones,Phones Product 91,15173.6,10,0.15,3654.07
CA-2020-778011,2020-03-03,2020-03-03,First Class,CUST-6033,Corporate,United States,Columbus,Pennsylvania,South,OFF-FA-7606,Office Supplies,Fasteners,Fasteners Product 47,24.27,1,0.3,1.31
CA-2023-728996,2023-07-02,2023-07-04,Standard Class,CUST-5051,Home Office,United States,Chicago,Texas,Central,TEC-AC-2667,Technology,Accessories,Accessories Product 54,10038.84,12,0.5,709.55
CA-2021-686936,2021-10-01,2021-10-03,Standard Class,CUST-2558,Consumer,United States,San Francisco,New York,Central,TEC-AC-3251,Technology,Accessories,Accessories Product 28,3930.18,6,0.0,628.1
CA-2020-112970,2020-07-28,2020-07-30,Second Class,CUST-3417,Home Office,United States,Philadelphia,Texas,West,OFF-BI-7439,Office Supplies,Binders,Binders Product 62,147.62,4,0.4,-5.6
CA-2020-894372,2020-06-16,2020-06-21,First Class,CUST-3603,Consumer,United States,Dallas,Texas,South,FUR-CH-1644,Furniture,Chairs,Chairs Product 58,746.37,1,0.5,-335.49
CA-2022-783475,2022-08-28,2022-08-31,Same Day,CUST-7989,Home Office,United States,Chicago,Texas,Central,FUR-LA-1848,Furniture,Labels,Labels Product 70,2868.72,13,0.1,565.73
CA-2023-454462,2023-12-06,2023-12-12,Second Class,CUST-5785,Home Office,United States,New York City,New York,West,OFF-SU-4582,Office Supplies,Supplies,Supplies Product 90,261.66,14,0.4,-97.73
CA-2020-727411,2020-03-14,2020-03-20,Same Day,CUST-3369,Corporate,United States,San Diego,Ohio,West,OFF-AR-6646,Office Supplies,Art,Art Product 36,69.57,1,0.5,10.54
CA-2021-721397,2021-01-09,2021-01-12,Second Class,CUST-3914,Corporate,United States,Chicago,Ohio,West,OFF-FA-6227,Office Supplies,Fasteners,Fasteners Product 90,126.27,2,0.3,20.62
CA-2021-704565,2021-01-14,2021-01-15,Second Class,CUST-7247,Home Office,United States,San Francisco,Illinois,West,TEC-AC-8527,Technology,Accessories,Accessories Product 71,15459.63,13,0.3,4594.03
CA-2023-387516,2023-08-26,2023-08-29,Second Class,CUST-4805,Corporate,United States,San Diego,Ohio,West,TEC-AC-2295,Technology,Accessories,Accessories Product 67,21323.6,8,0.0,8423.62
CA-2023-706703,2023-06-11,2023-06-15,Second Class,CUST-2325,Home Office,United States,San Francisco,Washington,West,OFF-EN-6119,Office Supplies,Envelopes,Envelopes Product 91,198.02,2,0.4,16.56
CA-2022-103456,2022-08-15,2022-08-20,Same Day,CUST-8855,Corporate,United States,New York City,Illinois,Central,FUR-LA-5629,Furniture,Labels,Labels Product 85,739.13,1,0.4,65.74
CA-2023-536363,2023-03-29,2023-04-02,Same Day,CUST-3052,Consumer,United States,San Francisco,Pennsylvania,East,TEC-PH-6330,Technology,Phones,Phones Product 75,6631.77,4,0.3,686.18
CA-2022-279636,2022-01-04,2022-01-04,Second Class,CUST-7074,Home Office,United States,Houston,Washington,East,TEC-MA-4213,Technology,Machines,Machines Product 25,4916.54,9,0.4,29.48
CA-2023-533555,2023-12-20,2023-12-20,Second Class,CUST-6806,Consumer,United States,Los Angeles,New York,South,TEC-MA-9157,Technology,Machines,Machines Product 40,2066.61,10,0.3,22.61
CA-2021-893048,2021-12-02,2021-12-02,First Class,CUST-1160,Corporate,United States,New York City,Washington,East,TEC-CO-9048,Technology,Copiers,Copiers Product 31,27321.17,14,0.2,3809.78
CA-2022-984241,2022-10-14,2022-10-15,Same Day,CUST-1647,Home Office,United States,San Francisco,Ohio,West,FUR-CH-4546,Furniture,Chairs,Chairs Product 82,979.0,5,0.2,105.82
CA-2023-651894,2023-01-21,2023-01-21,Second Class,CUST-6788,Corporate,United States,San Diego,Illinois,Central,FUR-FU-3277,Furniture,Furnishings,Furnishings Product 16,689.96,2,0.5,6.54
CA-2020-956416,2020-05-24,2020-05-25,Second Class,CUST-2152,Consumer,United States,Philadelphia,Pennsylvania,West,OFF-PA-4909,Office Supplies,Paper,Paper Product 14,700.08,10,0.2,125.11
CA-2020-867561,2020-02-03,2020-02-07,First Class,CUST-5250,Home Office,United States,New York City,New York,West,TEC-PH-9725,Technology,Phones,Phones Product 13,7018.97,3,0.2,-337.47
CA-2022-850007,2022-11-09,2022-11-15,Standard Class,CUST-1613,Consumer,United States,Seattle,New York,West,FUR-CH-5989,Furniture,Chairs,Chairs Product 10,6684.57,12,0.15,-67.98
CA-2023-543187,2023-12-17,2023-12-19,Standard Class,CUST-7956,Home Office,United States,Dallas,Texas,South,FUR-FU-4138,Furniture,Furnishings,Furnishings Product 24,1188.67,2,0.15,-242.79
CA-2020-234594,2020-05-11,2020-05-13,Standard Class,CUST-5589,Consumer,United States,Philadelphia,Illinois,South,TEC-PH-5191,Technology,Phones,Phones Product 28,23123.6,14,0.4,-5229.86
CA-2021-147169,2021-02-23,2021-02-25,Standard Class,CUST-5820,Corporate,United States,New York City,New York,East,OFF-BI-5788,Office Supplies,Binders,Binders Product 15,13.46,2,0.5,-2.84
CA-2021-418202,2021-02-12,2021-02-12,Second Class,CUST-1775,Home Office,United States,San Diego,Ohio,West,FUR-LA-3095,Furniture,Labels,Labels Product 87,2243.81,6,0.3,-38.21
CA-2021-788847,2021-04-20,2021-04-24,Standard Class,CUST-9013,Corporate,United States,Los Angeles,Illinois,South,OFF-ST-8437,Office Supplies,Storage,Storage Product 63,2021.99,13,0.1,420.08
CA-2022-587293,2022-05-17,2022-05-20,Standard Class,CUST-3110,Consumer,United States,Columbus,Pennsylvania,East,TEC-PH-9733,Technology,Phones,Phones Product 74,12517.58,6,0.2,423.95
CA-2021-388264,2021-04-02,2021-04-06,First Class,CUST-2915,Home Office,United States,Philadelphia,Washington,Central,OFF-BI-9213,Office Supplies,Binders,Binders Product 53,59.16,1,0.0,11.28
CA-2022-682505,2022-11-10,2022-11-16,Standard Class,CUST-9169,Home Office,United States,Chicago,Ohio,Central,FUR-TA-1656,Furniture,Tables,Tables Product 32,10780.78,14,0.3,-3046.03
CA-2023-302066,2023-07-06,2023-07-11,Standard Class,CUST-9836,Home Office,United States,Houston,California,South,FUR-LA-3297,Furniture,Labels,Labels Product 5,6815.42,8,0.3,-1032.06
CA-2022-807025,2022-01-10,2022-01-12,First Class,CUST-5123,Consumer,United States,Chicago,California,Central,OFF-EN-7889,Office Supplies,Envelopes,Envelopes Product 59,662.09,13,0.0,48.39
CA-2020-686072,2020-01-18,2020-01-19,First Class,CUST-4045,Consumer,United States,Houston,Washington,Central,FUR-TA-6514,Furniture,Tables,Tables Product 97,1393.22,11,0.2,-205.42
CA-2021-895706,2021-03-24,2021-03-29,Same Day,CUST-8471,Corporate,United States,Dallas,Ohio,West,OFF-FA-3218,Office Supplies,Fasteners,Fasteners Product 14,750.84,5,0.2,168.72
CA-2020-122716,2020-03-05,2020-03-10,First Class,CUST-9101,Consumer,United States,Los Angeles,Ohio,West,FUR-TA-5834,Furniture,Tables,Tables Product 52,2793.11,13,0.15,127.93
CA-2020-199382,2020-08-04,2020-08-09,Standard Class,CUST-6089,Home Office,United States,Chicago,Texas,South,OFF-PA-2340,Office Supplies,Paper,Paper Product 67,943.42,11,0.15,166.09
CA-2022-621734,2022-05-06,2022-05-08,Standard Class,CUST-5239,Home Office,United States,Dallas,Texas,South,OFF-BI-2346,Office Supplies,Binders,Binders Product 15,103.56,7,0.5,-27.56
CA-2020-442149,2020-02-02,2020-02-02,Same Day,CUST-1770,Home Office,United States,Philadelphia,Illinois,Central,TEC-PH-4672,Technology,Phones,Phones Product 97,16976.95,8,0.1,1931.07
CA-2020-655862,2020-02-29,2020-03-03,Same Day,CUST-5200,Home Office,United States,New York City,Ohio,West,FUR-CH-1934,Furniture,Chairs,Chairs Product 34,3170.4,5,0.5,-546.81
CA-2021-718543,2021-04-11,2021-04-15,Second Class,CUST-5278,Corporate,United States,Columbus,California,Central,FUR-TA-8653,Furniture,Tables,Tables Product 3,5349.57,8,0.3,315.93
CA-2021-197773,2021-08-01,2021-08-07,Same Day,CUST-5725,Consumer,United States,Seattle,California,East,TEC-AC-5330,Technology,Accessories,Accessories Product 46,5588.72,2,0.0,2079.2
CA-2023-723564,2023-11-12,2023-11-15,Standard Class,CUST-8776,Consumer,United States,New York City,California,Central,OFF-AR-4965,Office Supplies,Art,Art Product 98,1212.45,9,0.15,-87.13
CA-2022-410397,2022-07-31,2022-08-02,Standard Class,CUST-6416,Consumer,United States,Chicago,California,Central,FUR-CH-2497,Furniture,Chairs,Chairs Product 84,6422.54,6,0.2,501.17
CA-2023-169689,2023-10-07,2023-10-08,Standard Class,CUST-1442,Home Office,United States,Seattle,New York,South,FUR-BO-1189,Furniture,Bookcases,Bookcases Product 63,1489.62,2,0.4,-588.07
CA-2020-477991,2020-07-28,2020-07-29,Second Class,CUST-3892,Consumer,United States,Philadelphia,Washington,West,TEC-PH-7944,Technology,Phones,Phones Product 57,19699.57,11,0.0,2385.68
CA-2023-431311,2023-09-01,2023-09-02,Same Day,CUST-2964,Consumer,United States,Chicago,New York,Central,TEC-MA-6096,Technology,Machines,Machines Product 35,8574.05,14,0.1,1107.06
CA-2020-319838,2020-10-17,2020-10-20,Same Day,CUST-6189,Home Office,United States,Seattle,Texas,West,TEC-AC-7041,Technology,Accessories,Accessories Product 8,6870.62,9,0.15,2451.7
CA-2022-464209,2022-12-29,2022-12-29,First Class,CUST-4768,Corporate,United States,Dallas,New York,West,OFF-FA-6460,Office Supplies,Fasteners,Fasteners Product 83,36.61,1,0.1,-0.54
CA-2020-147784,2020-12-17,2020-12-21,Same Day,CUST-9330,Consumer,United States,Columbus,Illinois,South,TEC-AC-4470,Technology,Accessories,Accessories Product 47,924.38,6,0.15,320.64
CA-2021-616256,2021-06-14,2021-06-20,Same Day,CUST-8904,Corporate,United States,Philadelphia,Ohio,Central,OFF-BI-7398,Office Supplies,Binders,Binders Product 34,193.25,6,0.2,29.35
CA-2023-109132,2023-04-17,2023-04-18,Same Day,CUST-9717,Home Office,United States,Seattle,Texas,Central,FUR-LA-9951,Furniture,Labels,Labels Product 56,2572.36,7,0.2,-768.02
CA-2020-585110,2020-09-14,2020-09-19,Second Class,CUST-6761,Home Office,United States,Philadelphia,Illinois,South,TEC-PH-1339,Technology,Phones,Phones Product 75,11702.69,6,0.2,3816.99
CA-2020-477971,2020-07-25,2020-07-26,First Class,CUST-6803,Home Office,United States,San Francisco,Pennsylvania,South,FUR-BO-1713,Furniture,Bookcases,Bookcases Product 12,2929.78,14,0.5,-954.43
CA-2022-132591,2022-06-08,2022-06-08,Same Day,CUST-3348,Corporate,United States,Seattle,Washington,East,TEC-CO-8813,Technology,Copiers,Copiers Product 38,6103.15,3,0.2,1810.11
CA-2021-780614,2021-02-16,2021-02-16,Second Class,CUST-5868,Consumer,United States,Columbus,Pennsylvania,Central,TEC-PH-5381,Technology,Phones,Phones Product 20,3440.32,13,0.0,525.26
CA-2022-924556,2022-07-30,2022-08-03,Same Day,CUST-5335,Home Office,United States,Chicago,Illinois,Central,TEC-MA-6507,Technology,Machines,Machines Product 40,6265.41,3,0.0,1235.03
CA-2023-631705,2023-05-23,2023-05-28,Standard Class,CUST-3839,Corporate,United States,San Francisco,Illinois,East,TEC-MA-9077,Technology,Machines,Machines Product 91,13731.98,12,0.4,4510.72
CA-2021-991296,2021-08-12,2021-08-17,Second Class,CUST-5585,Consumer,United States,Seattle,California,West,TEC-CO-7457,Technology,Copiers,Copiers Product 86,15948.79,8,0.1,3927.54
CA-2020-131875,2020-09-21,2020-09-24,First Class,CUST-1662,Corporate,United States,Chicago,Washington,Central,OFF-AR-2626,Office Supplies,Art,Art Product 11,406.51,8,0.4,58.46
CA-2020-467227,2020-11-30,2020-12-04,Standard Class,CUST-3225,Home Office,United States,Seattle,Pennsylvania,West,OFF-EN-1620,Office Supplies,Envelopes,Envelopes Product 62,184.41,9,0.0,9.06
CA-2023-853052,2023-08-23,2023-08-25,Second Class,CUST-8247,Corporate,United States,San Diego,Texas,Central,TEC-MA-3991,Technology,Machines,Machines Product 27,7937.09,10,0.3,2350.02
CA-2023-578996,2023-07-03,2023-07-04,Second Class,CUST-3182,Home Office,United States,San Diego,Pennsylvania,West,OFF-FA-7852,Office Supplies,Fasteners,Fasteners Product 99,438.19,4,0.4,-108.31
CA-2023-613505,2023-03-30,2023-03-31,Same Day,CUST-3705,Consumer,United States,Philadelphia,California,Central,FUR-LA-9551,Furniture,Labels,Labels Product 50,219.08,2,0.0,-9.82
CA-2023-599544,2023-03-11,2023-03-16,Second Class,CUST-2825,Consumer,United States,Houston,California,East,OFF-PA-4187,Office Supplies,Paper,Paper Product 9,596.84,4,0.15,-70.35
CA-2023-599446,2023-02-12,2023-02-15,Second Class,CUST-4816,Corporate,United States,San Diego,Ohio,West,FUR-BO-2727,Furniture,Bookcases,Bookcases Product 17,13467.85,11,0.0,3976.48
CA-2023-904460,2023-06-07,2023-06-10,Second Class,CUST-8436,Home Office,United States,Houston,Pennsylvania,East,FUR-LA-9609,Furniture,Labels,Labels Product 20,2252.02,2,0.0,240.69
CA-2022-128855,2022-04-23,2022-04-27,Same Day,CUST-2399,Consumer,United States,Los Angeles,Pennsylvania,Central,TEC-AC-6688,Technology,Accessories,Accessories Product 24,1675.57,1,0.1,370.16
CA-2021-319891,2021-05-17,2021-05-21,Standard Class,CUST-6371,Home Office,United States,Columbus,Pennsylvania,South,TEC-MA-6747,Technology,Machines,Machines Product 15,11693.07,10,0.1,326.38
CA-2022-651314,2022-07-31,2022-08-02,Standard Class,CUST-8109,Consumer,United States,Columbus,Washington,East,OFF-AP-8616,Office Supplies,Appliances,Appliances Product 44,105.36,4,0.3,-30.78
CA-2020-565255,2020-01-25,2020-01-26,Same Day,CUST-9087,Home Office,United States,Houston,Pennsylvania,South,TEC-MA-6317,Technology,Machines,Machines Product 44,5691.54,2,0.0,2692.68
CA-2023-451543,2023-10-30,2023-11-03,Standard Class,CUST-5860,Home Office,United States,San Diego,California,West,OFF-AP-7403,Office Supplies,Appliances,Appliances Product 53,604.01,10,0.15,123.45
CA-2023-209454,2023-06-27,2023-06-29,Standard Class,CUST-5719,Home Office,United States,Seattle,New York,Central,TEC-PH-4702,Technology,Phones,Phones Product 84,3548.1,3,0.15,722.9
CA-2023-253340,2023-02-07,2023-02-09,Standard Class,CUST-8978,Corporate,United States,Philadelphia,Illinois,West,TEC-MA-5847,Technology,Machines,Machines Product 78,1662.19,1,0.2,447.77
CA-2021-888693,2021-02-16,2021-02-22,Same Day,CUST-8358,Corporate,United States,New York City,Texas,South,TEC-MA-9368,Technology,Machines,Machines Product 95,1601.59,2,0.4,564.63
CA-2023-190222,2023-11-27,2023-12-03,Standard Class,CUST-7476,Home Office,United States,Chicago,Texas,West,OFF-PA-8025,Office Supplies,Paper,Paper Product 38,231.16,8,0.5,-101.64
CA-2020-327149,2020-07-06,2020-07-10,Same Day,CUST-8744,Consumer,United States,Los Angeles,California,Central,OFF-EN-4485,Office Supplies,Envelopes,Envelopes Product 15,1102.55,11,0.15,113.75
CA-2022-371245,2022-06-02,2022-06-07,Second Class,CUST-8185,Home Office,United States,New York City,Washington,South,OFF-PA-1044,Office Supplies,Paper,Paper Product 38,1342.94,11,0.1,176.99
CA-2020-568772,2020-03-21,2020-03-24,First Class,CUST-7453,Home Office,United States,Seattle,Texas,West,TEC-CO-1822,Technology,Copiers,Copiers Product 100,3847.3,7,0.5,1313.63
CA-2021-620425,2021-03-27,2021-04-01,Standard Class,CUST-3309,Corporate,United States,Chicago,Texas,West,TEC-CO-2185,Technology,Copiers,Copiers Product 20,11452.8,8,0.5,5395.64
CA-2021-704092,2021-05-25,2021-05-25,First Class,CUST-2886,Corporate,United States,San Francisco,California,Central,FUR-FU-3975,Furniture,Furnishings,Furnishings Product 44,3542.82,13,0.5,-610.12
CA-2022-449851,2022-03-06,2022-03-09,Same Day,CUST-9809,Consumer,United States,Chicago,Illinois,East,FUR-BO-4367,Furniture,Bookcases,Bookcases Product 4,8325.0,10,0.0,1578.34
CA-2021-231082,2021-02-18,2021-02-20,First Class,CUST-8105,Home Office,United States,Dallas,Washington,South,FUR-CH-8228,Furniture,Chairs,Chairs Product 4,12265.72,14,0.1,-744.78
CA-2022-204137,2022-10-17,2022-10-23,First Class,CUST-4925,Consumer,United States,San Diego,New York,East,FUR-TA-5551,Furniture,Tables,Tables Product 94,68.88,1,0.2,-13.01
CA-2023-687013,2023-04-25,2023-04-25,Same Day,CUST-2350,Home Office,United States,Chicago,California,South,TEC-PH-8154,Technology,Phones,Phones Product 24,10744.16,5,0.2,718.31
CA-2020-367351,2020-06-11,2020-06-13,First Class,CUST-9218,Corporate,United States,Chicago,New York,West,OFF-SU-5759,Office Supplies,Supplies,Supplies Product 98,703.88,13,0.15,-103.52
CA-2023-345226,2023-01-09,2023-01-14,Standard Class,CUST-5107,Consumer,United States,Columbus,Pennsylvania,South,OFF-FA-3836,Office Supplies,Fasteners,Fasteners Product 54,99.35,2,0.15,7.96
CA-2021-329431,2021-02-28,2021-03-05,Second Class,CUST-3009,Corporate,United States,,Ohio,East,OFF-BI-1234,Office Supplies,Binders,Binders Product 60,154.12,2,0.4,-47.64
CA-2023-403529,2023-12-01,2023-12-07,First Class,CUST-9379,Corporate,United States,Houston,Texas,South,FUR-CH-8913,Furniture,Chairs,Chairs Product 10,20387.78,14,0.0,3358.41
CA-2022-498323,2022-01-14,2022-01-20,Same Day,CUST-1115,Corporate,United States,Houston,Texas,West,TEC-MA-2384,Technology,Machines,Machines Product 13,2674.63,2,0.4,204.45
CA-2022-959033,2022-04-03,2022-04-08,Same Day,CUST-7545,Corporate,United States,San Diego,Illinois,South,TEC-MA-7305,Technology,Machines,Machines Product 52,4129.5,6,0.5,84.81
CA-2021-873211,2021-05-30,2021-06-02,First Class,CUST-3288,Home Office,United States,Chicago,Washington,Central,OFF-AP-6253,Office Supplies,Appliances,Appliances Product 24,398.47,9,0.4,-157.15
CA-2020-654927,2020-05-24,2020-05-27,Second Class,CUST-9212,Corporate,United States,Seattle,Texas,Central,OFF-AP-5900,Office Supplies,Appliances,Appliances Product 95,467.12,5,0.2,32.07
CA-2021-825972,2021-07-18,2021-07-19,Standard Class,CUST-7785,Home Office,United States,Seattle,Pennsylvania,South,FUR-BO-4803,Furniture,Bookcases,Bookcases Product 83,961.88,7,0.15,59.34
CA-2022-420119,2022-12-13,2022-12-16,Same Day,CUST-8074,Consumer,United States,Columbus,New York,West,TEC-MA-3657,Technology,Machines,Machines Product 12,251.05,1,0.1,92.09
CA-2021-960630,2021-06-10,2021-06-11,Second Class,CUST-4961,Consumer,United States,Los Angeles,New York,East,FUR-CH-9328,Furniture,Chairs,Chairs Product 34,1174.29,2,0.3,-392.61
CA-2023-622350,2023-10-01,2023-10-01,First Class,CUST-7087,Consumer,United States,Philadelphia,Washington,West,OFF-PA-7433,Office Supplies,Paper,Paper Product 14,359.94,5,0.3,-41.47
CA-2021-576916,2021-12-04,2021-12-04,Second Class,CUST-6199,Consumer,United States,San Diego,Pennsylvania,West,OFF-EN-9219,Office Supplies,Envelopes,Envelopes Product 59,735.9,7,0.15,213.89
CA-2023-747629,2023-12-30,2023-12-30,Same Day,CUST-5054,Home Office,United States,San Francisco,Ohio,Central,TEC-CO-9801,Technology,Copiers,Copiers Product 56,5339.42,6,0.2,660.54
CA-2023-505877,2023-09-22,2023-09-24,Standard Class,CUST-3009,Home Office,United States,Columbus,Illinois,East,FUR-TA-8080,Furniture,Tables,Tables Product 17,5439.26,11,0.4,-2571.44
CA-2021-720663,2021-06-24,2021-06-30,Second Class,CUST-7444,Home Office,United States,Dallas,Washington,West,OFF-FA-8071,Office Supplies,Fasteners,Fasteners Product 68,957.83,11,0.1,203.78
CA-2022-862195,2022-01-11,2022-01-17,Standard Class,CUST-2482,Consumer,United States,Seattle,Illinois,South,FUR-TA-2262,Furniture,Tables,Tables Product 78,4994.36,10,0.3,-972.88
CA-2020-977327,2020-04-29,2020-05-04,Standard Class,CUST-4078,Home Office,United States,San Diego,California,East,TEC-MA-3107,Technology,Machines,Machines Product 16,27579.64,14,0.1,8593.78
CA-2022-935200,2022-01-18,2022-01-23,Same Day,CUST-3810,Corporate,United States,Philadelphia,Texas,West,FUR-FU-3465,Furniture,Furnishings,Furnishings Product 5,581.5,1,0.4,19.01
CA-2020-322442,2020-07-11,2020-07-14,First Class,CUST-1597,Home Office,United States,Seattle,Washington,West,OFF-ST-3154,Office Supplies,Storage,Storage Product 50,231.92,7,0.3,35.38
CA-2020-774449,2020-09-19,2020-09-21,Same Day,CUST-6142,Corporate,United States,Columbus,Ohio,Central,FUR-FU-2073,Furniture,Furnishings,Furnishings Product 87,2867.78,2,0.0,-270.15
CA-2021-151663,2021-07-14,2021-07-15,Same Day,CUST-5587,Corporate,United States,New York City,Ohio,West,FUR-CH-5042,Furniture,Chairs,Chairs Product 24,3473.82,5,0.15,-619.77
CA-2022-925999,2022-11-21,2022-11-21,Second Class,CUST-2409,Consumer,United States,Columbus,New York,South,TEC-PH-8933,Technology,Phones,Phones Product 13,429.39,1,0.15,40.63
CA-2023-893238,2023-10-02,2023-10-06,Same Day,CUST-8777,Home Office,United States,San Francisco,Texas,South,FUR-CH-6809,Furniture,Chairs,Chairs Product 44,5211.26,11,0.1,496.71
CA-2021-453950,2021-06-10,2021-06-13,First Class,CUST-6078,Home Office,United States,Los Angeles,Washington,South,OFF-AR-2594,Office Supplies,Art,Art Product 24,214.7,8,0.1,12.59
CA-2022-937431,2022-03-08,2022-03-11,Second Class,CUST-5362,Consumer,United States,San Diego,Illinois,East,OFF-AR-3274,Office Supplies,Art,Art Product 9,965.57,6,0.1,9.47
CA-2021-767510,2021-12-09,2021-12-09,Second Class,CUST-1828,Corporate,United States,Seattle,Texas,Central,TEC-AC-9261,Technology,Accessories,Accessories Product 24,9596.3,4,0.1,3648.76
CA-2021-173264,2021-08-12,2021-08-18,Second Class,CUST-1711,Consumer,United States,San Diego,New York,East,OFF-SU-3425,Office Supplies,Supplies,Supplies Product 57,131.52,4,0.3,27.02
CA-2021-191786,2021-12-10,2021-12-14,First Class,CUST-3961,Consumer,United States,Los Angeles,Texas,West,FUR-FU-3904,Furniture,Furnishings,Furnishings Product 5,8581.61,12,0.4,-3060.44
CA-2023-974680,2023-12-17,2023-12-20,First Class,CUST-4106,Corporate,United States,Philadelphia,California,South,TEC-MA-5375,Technology,Machines,Machines Product 38,3039.94,10,0.15,-92.83
CA-2021-254512,2021-05-29,2021-05-30,Second Class,CUST-1122,Home Office,United States,New York City,Texas,West,FUR-FU-3705,Furniture,Furnishings,Furnishings Product 57,13280.44,13,0.15,121.8
CA-2022-757666,2022-03-26,2022-03-31,Same Day,CUST-9935,Corporate,United States,San Diego,New York,East,TEC-CO-4576,Technology,Copiers,Copiers Product 25,1667.73,6,0.5,178.26
CA-2023-797933,2023-01-11,2023-01-17,Same Day,CUST-4468,Home Office,United States,Seattle,Washington,South,OFF-EN-8796,Office Supplies,Envelopes,Envelopes Product 58,7.78,1,0.0,1.83
CA-2021-790036,2021-11-08,2021-11-10,First Class,CUST-8577,Home Office,United States,New York City,California,Central,OFF-PA-5492,Office Supplies,Paper,Paper Product 54,539.09,9,0.3,-14.04
